microsecond	duration	track	channel	instrument	pitch	velocity	bar	beat	bar_diff	beat_diff
121968383	264574	0x01	0x01	0x01	0x44	0x44	57.6250	0.1250	230.5000	0.5000
122497530	132287	0x01	0x01	0x01	0x44	0x48	57.8750	0.0625	231.5000	0.2500
122762104	529147	0x01	0x01	0x01	0x4B	0x54	58.0000	0.2500	232.0000	1.0000
123291251	529147	0x01	0x01	0x01	0x49	0x4F	58.2500	0.2500	233.0000	1.0000
133609617	132287	0x01	0x01	0x01	0x44	0x4C	63.1250	0.0625	252.5000	0.2500
133741904	132287	0x01	0x01	0x01	0x46	0x4D	63.1875	0.0625	252.7500	0.2500
133874191	132286	0x01	0x01	0x01	0x49	0x50	63.2500	0.0625	253.0000	0.2500
134006477	132287	0x01	0x01	0x01	0x46	0x4B	63.3125	0.0625	253.2500	0.2500
134138764	132287	0x01	0x01	0x01	0x4D	0x57	63.3750	0.0625	253.5000	0.2500
134403338	132286	0x01	0x01	0x01	0x44	0x44	63.5000	0.0625	254.0000	0.2500
134535624	132287	0x01	0x01	0x01	0x46	0x4A	63.5625	0.0625	254.2500	0.2500
134667911	132287	0x01	0x01	0x01	0x49	0x52	63.6250	0.0625	254.5000	0.2500
134800198	132287	0x01	0x01	0x01	0x46	0x48	63.6875	0.0625	254.7500	0.2500
134932485	132286	0x01	0x01	0x01	0x4D	0x58	63.7500	0.0625	255.0000	0.2500
137842793	132287	0x01	0x01	0x01	0x44	0x4C	65.1250	0.0625	260.5000	0.2500
137975080	132287	0x01	0x01	0x01	0x46	0x4D	65.1875	0.0625	260.7500	0.2500
138107367	132286	0x01	0x01	0x01	0x49	0x50	65.2500	0.0625	261.0000	0.2500
138239653	132287	0x01	0x01	0x01	0x46	0x4B	65.3125	0.0625	261.2500	0.2500
138371940	132287	0x01	0x01	0x01	0x4D	0x57	65.3750	0.0625	261.5000	0.2500
138636514	132286	0x01	0x01	0x01	0x44	0x44	65.5000	0.0625	262.0000	0.2500
138768800	132287	0x01	0x01	0x01	0x46	0x4A	65.5625	0.0625	262.2500	0.2500
138901087	132287	0x01	0x01	0x01	0x49	0x52	65.6250	0.0625	262.5000	0.2500
139033374	132287	0x01	0x01	0x01	0x46	0x48	65.6875	0.0625	262.7500	0.2500
139165661	132286	0x01	0x01	0x01	0x4D	0x58	65.7500	0.0625	263.0000	0.2500
142075969	264574	0x01	0x01	0x01	0x49	0x4C	67.1250	0.1250	268.5000	0.5000
142340543	264573	0x01	0x01	0x01	0x49	0x4C	67.2500	0.1250	269.0000	0.5000
142605116	264574	0x01	0x01	0x01	0x46	0x49	67.3750	0.1250	269.5000	0.5000
142869690	264573	0x01	0x01	0x01	0x49	0x4E	67.5000	0.1250	270.0000	0.5000
143134263	264574	0x01	0x01	0x01	0x4B	0x51	67.6250	0.1250	270.5000	0.5000
144192557	264574	0x01	0x01	0x01	0x48	0x4B	68.1250	0.1250	272.5000	0.5000
144457131	264573	0x01	0x01	0x01	0x46	0x49	68.2500	0.1250	273.0000	0.5000
144721704	132287	0x01	0x01	0x01	0x48	0x4D	68.3750	0.0625	273.5000	0.2500
144853991	132287	0x01	0x01	0x01	0x46	0x49	68.4375	0.0625	273.7500	0.2500
144986278	1058294	0x01	0x01	0x01	0x44	0x45	68.5000	0.5000	274.0000	2.0000
146309145	264574	0x01	0x01	0x01	0x46	0x4C	69.1250	0.1250	276.5000	0.5000
146573719	264573	0x01	0x01	0x01	0x46	0x4C	69.2500	0.1250	277.0000	0.5000
146838292	264574	0x01	0x01	0x01	0x48	0x4F	69.3750	0.1250	277.5000	0.5000
147102866	264573	0x01	0x01	0x01	0x49	0x50	69.5000	0.1250	278.0000	0.5000
147367439	264574	0x01	0x01	0x01	0x46	0x4A	69.6250	0.1250	278.5000	0.5000
147632013	264573	0x01	0x01	0x01	0x44	0x46	69.7500	0.1250	279.0000	0.5000
148425733	264574	0x01	0x01	0x01	0x50	0x56	70.1250	0.1250	280.5000	0.5000
148690307	264573	0x01	0x01	0x01	0x50	0x54	70.2500	0.1250	281.0000	0.5000
148954880	264574	0x01	0x01	0x01	0x4B	0x4A	70.3750	0.1250	281.5000	0.5000
149484027	264574	0x01	0x01	0x01	0x4D	0x4D	70.6250	0.1250	282.5000	0.5000
149748601	264573	0x01	0x01	0x01	0x4B	0x49	70.7500	0.1250	283.0000	0.5000
150013174	264574	0x01	0x01	0x01	0x49	0x46	70.8750	0.1250	283.5000	0.5000
150542321	264574	0x01	0x01	0x01	0x49	0x49	71.1250	0.1250	284.5000	0.5000
150806895	264573	0x01	0x01	0x01	0x49	0x4A	71.2500	0.1250	285.0000	0.5000
151071468	264574	0x01	0x01	0x01	0x46	0x45	71.3750	0.1250	285.5000	0.5000
151336042	264573	0x01	0x01	0x01	0x49	0x4D	71.5000	0.1250	286.0000	0.5000
151600615	264574	0x01	0x01	0x01	0x46	0x47	71.6250	0.1250	286.5000	0.5000
151865189	264573	0x01	0x01	0x01	0x49	0x4F	71.7500	0.1250	287.0000	0.5000
152129762	264574	0x01	0x01	0x01	0x4B	0x53	71.8750	0.1250	287.5000	0.5000
152658909	264574	0x01	0x01	0x01	0x48	0x4B	72.1250	0.1250	288.5000	0.5000
152923483	264573	0x01	0x01	0x01	0x46	0x48	72.2500	0.1250	289.0000	0.5000
153188056	132287	0x01	0x01	0x01	0x48	0x4D	72.3750	0.0625	289.5000	0.2500
153320343	132287	0x01	0x01	0x01	0x46	0x48	72.4375	0.0625	289.7500	0.2500
153452630	793720	0x01	0x01	0x01	0x44	0x44	72.5000	0.3750	290.0000	1.5000
154775497	264574	0x01	0x01	0x01	0x46	0x4C	73.1250	0.1250	292.5000	0.5000
155040071	264573	0x01	0x01	0x01	0x46	0x4C	73.2500	0.1250	293.0000	0.5000
155304644	264574	0x01	0x01	0x01	0x48	0x4F	73.3750	0.1250	293.5000	0.5000
155569218	264573	0x01	0x01	0x01	0x49	0x50	73.5000	0.1250	294.0000	0.5000
155833791	264574	0x01	0x01	0x01	0x46	0x4A	73.6250	0.1250	294.5000	0.5000
156098365	264573	0x01	0x01	0x01	0x44	0x46	73.7500	0.1250	295.0000	0.5000
156892085	264574	0x01	0x01	0x01	0x4B	0x52	74.1250	0.1250	296.5000	0.5000
157156659	264573	0x01	0x01	0x01	0x4D	0x53	74.2500	0.1250	297.0000	0.5000
157421232	529147	0x01	0x01	0x01	0x4D	0x51	74.3750	0.2500	297.5000	1.0000
157950379	529147	0x01	0x01	0x01	0x4B	0x4C	74.6250	0.2500	298.5000	1.0000
158744100	1322867	0x01	0x01	0x01	0x49	0x4A	75.0000	0.6250	300.0000	2.5000
160066967	264574	0x01	0x01	0x01	0x4B	0x4D	75.6250	0.1250	302.5000	0.5000
160331541	264573	0x01	0x01	0x01	0x4D	0x4E	75.7500	0.1250	303.0000	0.5000
160596114	529147	0x01	0x01	0x01	0x4B	0x4B	75.8750	0.2500	303.5000	1.0000
161125261	264574	0x01	0x01	0x01	0x4B	0x4C	76.1250	0.1250	304.5000	0.5000
161389835	264573	0x01	0x01	0x01	0x4B	0x4C	76.2500	0.1250	305.0000	0.5000
161654408	264574	0x01	0x01	0x01	0x4D	0x4F	76.3750	0.1250	305.5000	0.5000
161918982	264573	0x01	0x01	0x01	0x4B	0x4B	76.5000	0.1250	306.0000	0.5000
162183555	264574	0x01	0x01	0x01	0x44	0x41	76.6250	0.1250	306.5000	0.5000
162448129	264573	0x01	0x01	0x01	0x44	0x43	76.7500	0.1250	307.0000	0.5000
164035570	264573	0x01	0x01	0x01	0x46	0x4C	77.5000	0.1250	310.0000	0.5000
164300143	264574	0x01	0x01	0x01	0x48	0x4E	77.6250	0.1250	310.5000	0.5000
164564717	264573	0x01	0x01	0x01	0x49	0x4F	77.7500	0.1250	311.0000	0.5000
164829290	264574	0x01	0x01	0x01	0x46	0x4A	77.8750	0.1250	311.5000	0.5000
165358437	264574	0x01	0x01	0x01	0x4B	0x51	78.1250	0.1250	312.5000	0.5000
165623011	264573	0x01	0x01	0x01	0x4D	0x53	78.2500	0.1250	313.0000	0.5000
165887584	264574	0x01	0x01	0x01	0x4B	0x4E	78.3750	0.1250	313.5000	0.5000
166681305	132286	0x01	0x01	0x01	0x44	0x45	78.7500	0.0625	315.0000	0.2500
166813591	132287	0x01	0x01	0x01	0x46	0x49	78.8125	0.0625	315.2500	0.2500
166945878	132287	0x01	0x01	0x01	0x49	0x4F	78.8750	0.0625	315.5000	0.2500
167078165	132287	0x01	0x01	0x01	0x46	0x48	78.9375	0.0625	315.7500	0.2500
167210452	396860	0x01	0x01	0x01	0x4D	0x57	79.0000	0.1875	316.0000	0.7500
167607312	396860	0x01	0x01	0x01	0x4D	0x55	79.1875	0.1875	316.7500	0.7500
168004172	396860	0x01	0x01	0x01	0x4B	0x4F	79.3750	0.1875	317.5000	0.7500
168797893	132286	0x01	0x01	0x01	0x44	0x45	79.7500	0.0625	319.0000	0.2500
168930179	132287	0x01	0x01	0x01	0x46	0x49	79.8125	0.0625	319.2500	0.2500
169062466	132287	0x01	0x01	0x01	0x49	0x4F	79.8750	0.0625	319.5000	0.2500
169194753	132287	0x01	0x01	0x01	0x46	0x48	79.9375	0.0625	319.7500	0.2500
169327040	396860	0x01	0x01	0x01	0x4B	0x55	80.0000	0.1875	320.0000	0.7500
169723900	396860	0x01	0x01	0x01	0x4B	0x53	80.1875	0.1875	320.7500	0.7500
170120760	396860	0x01	0x01	0x01	0x49	0x4D	80.3750	0.1875	321.5000	0.7500
170517620	132287	0x01	0x01	0x01	0x48	0x4B	80.5625	0.0625	322.2500	0.2500
170649907	132287	0x01	0x01	0x01	0x46	0x47	80.6250	0.0625	322.5000	0.2500
170914481	132286	0x01	0x01	0x01	0x44	0x44	80.7500	0.0625	323.0000	0.2500
171046767	132287	0x01	0x01	0x01	0x46	0x4A	80.8125	0.0625	323.2500	0.2500
171179054	132287	0x01	0x01	0x01	0x49	0x52	80.8750	0.0625	323.5000	0.2500
171311341	132287	0x01	0x01	0x01	0x46	0x49	80.9375	0.0625	323.7500	0.2500
171443628	529147	0x01	0x01	0x01	0x49	0x53	81.0000	0.2500	324.0000	1.0000
171972775	132286	0x01	0x01	0x01	0x4B	0x54	81.2500	0.0625	325.0000	0.2500
172237348	66143	0x01	0x01	0x01	0x47	0x4A	81.3750	0.0313	325.5000	0.1250
172303491	198431	0x01	0x01	0x01	0x48	0x4C	81.4063	0.0938	325.6250	0.3750
172501922	264573	0x01	0x01	0x01	0x46	0x48	81.5000	0.1250	326.0000	0.5000
172766495	264574	0x01	0x01	0x01	0x44	0x44	81.6250	0.1250	326.5000	0.5000
173295642	132287	0x01	0x01	0x01	0x44	0x48	81.8750	0.0625	327.5000	0.2500
173560216	529147	0x01	0x01	0x01	0x4B	0x54	82.0000	0.2500	328.0000	1.0000
174089363	529147	0x01	0x01	0x01	0x49	0x4F	82.2500	0.2500	329.0000	1.0000
175147657	132286	0x01	0x01	0x01	0x44	0x4A	82.7500	0.0625	331.0000	0.2500
175279943	132287	0x01	0x01	0x01	0x46	0x4C	82.8125	0.0625	331.2500	0.2500
175412230	132287	0x01	0x01	0x01	0x49	0x51	82.8750	0.0625	331.5000	0.2500
175544517	132287	0x01	0x01	0x01	0x46	0x4B	82.9375	0.0625	331.7500	0.2500
175676804	396860	0x01	0x01	0x01	0x4D	0x57	83.0000	0.1875	332.0000	0.7500
176073664	396860	0x01	0x01	0x01	0x4D	0x55	83.1875	0.1875	332.7500	0.7500
176470524	396860	0x01	0x01	0x01	0x4B	0x4F	83.3750	0.1875	333.5000	0.7500
177264245	132286	0x01	0x01	0x01	0x44	0x45	83.7500	0.0625	335.0000	0.2500
177396531	132287	0x01	0x01	0x01	0x46	0x49	83.8125	0.0625	335.2500	0.2500
177528818	132287	0x01	0x01	0x01	0x49	0x4F	83.8750	0.0625	335.5000	0.2500
177661105	132287	0x01	0x01	0x01	0x46	0x48	83.9375	0.0625	335.7500	0.2500
177793392	529147	0x01	0x01	0x01	0x50	0x58	84.0000	0.2500	336.0000	1.0000
178322539	264573	0x01	0x01	0x01	0x48	0x4A	84.2500	0.1250	337.0000	0.5000
178587112	396860	0x01	0x01	0x01	0x49	0x4D	84.3750	0.1875	337.5000	0.7500
178983972	132287	0x01	0x01	0x01	0x48	0x4B	84.5625	0.0625	338.2500	0.2500
179116259	132287	0x01	0x01	0x01	0x46	0x46	84.6250	0.0625	338.5000	0.2500
179380833	132286	0x01	0x01	0x01	0x44	0x44	84.7500	0.0625	339.0000	0.2500
179513119	132287	0x01	0x01	0x01	0x46	0x4A	84.8125	0.0625	339.2500	0.2500
179645406	132287	0x01	0x01	0x01	0x49	0x52	84.8750	0.0625	339.5000	0.2500
179777693	132287	0x01	0x01	0x01	0x46	0x49	84.9375	0.0625	339.7500	0.2500
179909980	529147	0x01	0x01	0x01	0x49	0x53	85.0000	0.2500	340.0000	1.0000
180439127	132286	0x01	0x01	0x01	0x4B	0x54	85.2500	0.0625	341.0000	0.2500
180703700	66143	0x01	0x01	0x01	0x47	0x4A	85.3750	0.0313	341.5000	0.1250
180769843	198431	0x01	0x01	0x01	0x48	0x4C	85.4063	0.0938	341.6250	0.3750
180968274	264573	0x01	0x01	0x01	0x46	0x48	85.5000	0.1250	342.0000	0.5000
181232847	264574	0x01	0x01	0x01	0x44	0x44	85.6250	0.1250	342.5000	0.5000
181761994	132287	0x01	0x01	0x01	0x44	0x48	85.8750	0.0625	343.5000	0.2500
182026568	529147	0x01	0x01	0x01	0x4B	0x54	86.0000	0.2500	344.0000	1.0000
182555715	529147	0x01	0x01	0x01	0x49	0x4F	86.2500	0.2500	345.0000	1.0000
183614009	132286	0x01	0x01	0x01	0x44	0x4A	86.7500	0.0625	347.0000	0.2500
183746295	132287	0x01	0x01	0x01	0x46	0x4C	86.8125	0.0625	347.2500	0.2500
183878582	132287	0x01	0x01	0x01	0x49	0x51	86.8750	0.0625	347.5000	0.2500
184010869	132287	0x01	0x01	0x01	0x46	0x4B	86.9375	0.0625	347.7500	0.2500
184143156	396860	0x01	0x01	0x01	0x4D	0x57	87.0000	0.1875	348.0000	0.7500
184540016	396860	0x01	0x01	0x01	0x4D	0x55	87.1875	0.1875	348.7500	0.7500
184936876	396860	0x01	0x01	0x01	0x4B	0x4F	87.3750	0.1875	349.5000	0.7500
185730597	132286	0x01	0x01	0x01	0x44	0x45	87.7500	0.0625	351.0000	0.2500
185862883	132287	0x01	0x01	0x01	0x46	0x49	87.8125	0.0625	351.2500	0.2500
185995170	132287	0x01	0x01	0x01	0x49	0x4F	87.8750	0.0625	351.5000	0.2500
186127457	132287	0x01	0x01	0x01	0x46	0x48	87.9375	0.0625	351.7500	0.2500
186259744	396860	0x01	0x01	0x01	0x4B	0x55	88.0000	0.1875	352.0000	0.7500
186656604	396860	0x01	0x01	0x01	0x4B	0x53	88.1875	0.1875	352.7500	0.7500
187053464	396860	0x01	0x01	0x01	0x49	0x4D	88.3750	0.1875	353.5000	0.7500
187450324	132287	0x01	0x01	0x01	0x48	0x4B	88.5625	0.0625	354.2500	0.2500
187582611	132287	0x01	0x01	0x01	0x46	0x47	88.6250	0.0625	354.5000	0.2500
187847185	132286	0x01	0x01	0x01	0x44	0x44	88.7500	0.0625	355.0000	0.2500
187979471	132287	0x01	0x01	0x01	0x46	0x4A	88.8125	0.0625	355.2500	0.2500
188111758	132287	0x01	0x01	0x01	0x49	0x52	88.8750	0.0625	355.5000	0.2500
188244045	132287	0x01	0x01	0x01	0x46	0x49	88.9375	0.0625	355.7500	0.2500
188376332	529147	0x01	0x01	0x01	0x49	0x53	89.0000	0.2500	356.0000	1.0000
188905479	132286	0x01	0x01	0x01	0x4B	0x54	89.2500	0.0625	357.0000	0.2500
189170052	66143	0x01	0x01	0x01	0x47	0x4A	89.3750	0.0313	357.5000	0.1250
189236195	198431	0x01	0x01	0x01	0x48	0x4C	89.4063	0.0938	357.6250	0.3750
189434626	264573	0x01	0x01	0x01	0x46	0x48	89.5000	0.1250	358.0000	0.5000
189699199	264574	0x01	0x01	0x01	0x44	0x44	89.6250	0.1250	358.5000	0.5000
190228346	132287	0x01	0x01	0x01	0x44	0x48	89.8750	0.0625	359.5000	0.2500
190492920	529147	0x01	0x01	0x01	0x4B	0x54	90.0000	0.2500	360.0000	1.0000
191022067	529147	0x01	0x01	0x01	0x49	0x4F	90.2500	0.2500	361.0000	1.0000
192080361	132286	0x01	0x01	0x01	0x44	0x4A	90.7500	0.0625	363.0000	0.2500
192212647	132287	0x01	0x01	0x01	0x46	0x4C	90.8125	0.0625	363.2500	0.2500
192344934	132287	0x01	0x01	0x01	0x49	0x51	90.8750	0.0625	363.5000	0.2500
192477221	132287	0x01	0x01	0x01	0x46	0x4B	90.9375	0.0625	363.7500	0.2500
192609508	396860	0x01	0x01	0x01	0x4D	0x57	91.0000	0.1875	364.0000	0.7500
193006368	396860	0x01	0x01	0x01	0x4D	0x55	91.1875	0.1875	364.7500	0.7500
193403228	396860	0x01	0x01	0x01	0x4B	0x4F	91.3750	0.1875	365.5000	0.7500
194196949	132286	0x01	0x01	0x01	0x44	0x45	91.7500	0.0625	367.0000	0.2500
194329235	132287	0x01	0x01	0x01	0x46	0x49	91.8125	0.0625	367.2500	0.2500
194461522	132287	0x01	0x01	0x01	0x49	0x4F	91.8750	0.0625	367.5000	0.2500
194593809	132287	0x01	0x01	0x01	0x46	0x48	91.9375	0.0625	367.7500	0.2500
194726096	529147	0x01	0x01	0x01	0x50	0x58	92.0000	0.2500	368.0000	1.0000
195255243	264573	0x01	0x01	0x01	0x48	0x4D	92.2500	0.1250	369.0000	0.5000
195519816	396860	0x01	0x01	0x01	0x49	0x4E	92.3750	0.1875	369.5000	0.7500
195916676	132287	0x01	0x01	0x01	0x48	0x4B	92.5625	0.0625	370.2500	0.2500
196048963	132287	0x01	0x01	0x01	0x46	0x47	92.6250	0.0625	370.5000	0.2500
196313537	132286	0x01	0x01	0x01	0x44	0x44	92.7500	0.0625	371.0000	0.2500
196445823	132287	0x01	0x01	0x01	0x46	0x4A	92.8125	0.0625	371.2500	0.2500
196578110	132287	0x01	0x01	0x01	0x49	0x52	92.8750	0.0625	371.5000	0.2500
196710397	132287	0x01	0x01	0x01	0x46	0x49	92.9375	0.0625	371.7500	0.2500
196842684	529147	0x01	0x01	0x01	0x49	0x53	93.0000	0.2500	372.0000	1.0000
197371831	132286	0x01	0x01	0x01	0x4B	0x54	93.2500	0.0625	373.0000	0.2500
197636404	66143	0x01	0x01	0x01	0x47	0x4A	93.3750	0.0313	373.5000	0.1250
197702547	198431	0x01	0x01	0x01	0x48	0x4C	93.4063	0.0938	373.6250	0.3750
197900978	264573	0x01	0x01	0x01	0x46	0x48	93.5000	0.1250	374.0000	0.5000
198165551	264574	0x01	0x01	0x01	0x44	0x44	93.6250	0.1250	374.5000	0.5000
198694698	132287	0x01	0x01	0x01	0x44	0x48	93.8750	0.0625	375.5000	0.2500
198959272	529147	0x01	0x01	0x01	0x4B	0x54	94.0000	0.2500	376.0000	1.0000
199488419	529147	0x01	0x01	0x01	0x49	0x4F	94.2500	0.2500	377.0000	1.0000
200546713	132286	0x01	0x01	0x01	0x44	0x4A	94.7500	0.0625	379.0000	0.2500
200678999	132287	0x01	0x01	0x01	0x46	0x4C	94.8125	0.0625	379.2500	0.2500
200811286	132287	0x01	0x01	0x01	0x49	0x51	94.8750	0.0625	379.5000	0.2500
200943573	132287	0x01	0x01	0x01	0x46	0x4B	94.9375	0.0625	379.7500	0.2500
201075860	396860	0x01	0x01	0x01	0x4D	0x57	95.0000	0.1875	380.0000	0.7500
201472720	396860	0x01	0x01	0x01	0x4D	0x55	95.1875	0.1875	380.7500	0.7500
201869580	396860	0x01	0x01	0x01	0x4B	0x4F	95.3750	0.1875	381.5000	0.7500
202663301	132286	0x01	0x01	0x01	0x44	0x45	95.7500	0.0625	383.0000	0.2500
202795587	132287	0x01	0x01	0x01	0x46	0x49	95.8125	0.0625	383.2500	0.2500
202927874	132287	0x01	0x01	0x01	0x49	0x4F	95.8750	0.0625	383.5000	0.2500
203060161	132287	0x01	0x01	0x01	0x46	0x48	95.9375	0.0625	383.7500	0.2500
203192448	396860	0x01	0x01	0x01	0x4B	0x55	96.0000	0.1875	384.0000	0.7500
203589308	396860	0x01	0x01	0x01	0x4B	0x53	96.1875	0.1875	384.7500	0.7500
203986168	396860	0x01	0x01	0x01	0x49	0x4D	96.3750	0.1875	385.5000	0.7500
204383028	132287	0x01	0x01	0x01	0x48	0x4B	96.5625	0.0625	386.2500	0.2500
204515315	132287	0x01	0x01	0x01	0x46	0x47	96.6250	0.0625	386.5000	0.2500
204779889	132286	0x01	0x01	0x01	0x44	0x44	96.7500	0.0625	387.0000	0.2500
204912175	132287	0x01	0x01	0x01	0x46	0x4A	96.8125	0.0625	387.2500	0.2500
205044462	132287	0x01	0x01	0x01	0x49	0x52	96.8750	0.0625	387.5000	0.2500
205176749	132287	0x01	0x01	0x01	0x46	0x49	96.9375	0.0625	387.7500	0.2500
205309036	529147	0x01	0x01	0x01	0x49	0x53	97.0000	0.2500	388.0000	1.0000
205838183	132286	0x01	0x01	0x01	0x4B	0x54	97.2500	0.0625	389.0000	0.2500
206102756	66143	0x01	0x01	0x01	0x47	0x4A	97.3750	0.0313	389.5000	0.1250
206168899	198431	0x01	0x01	0x01	0x48	0x4C	97.4063	0.0938	389.6250	0.3750
206367330	264573	0x01	0x01	0x01	0x46	0x48	97.5000	0.1250	390.0000	0.5000
206631903	264574	0x01	0x01	0x01	0x44	0x44	97.6250	0.1250	390.5000	0.5000
207161050	132287	0x01	0x01	0x01	0x44	0x48	97.8750	0.0625	391.5000	0.2500
207425624	529147	0x01	0x01	0x01	0x4B	0x54	98.0000	0.2500	392.0000	1.0000
207954771	529147	0x01	0x01	0x01	0x49	0x4F	98.2500	0.2500	393.0000	1.0000
209013065	132286	0x01	0x01	0x01	0x44	0x4A	98.7500	0.0625	395.0000	0.2500
209145351	132287	0x01	0x01	0x01	0x46	0x4C	98.8125	0.0625	395.2500	0.2500
209277638	132287	0x01	0x01	0x01	0x49	0x51	98.8750	0.0625	395.5000	0.2500
209409925	132287	0x01	0x01	0x01	0x46	0x4B	98.9375	0.0625	395.7500	0.2500
209542212	396860	0x01	0x01	0x01	0x4D	0x57	99.0000	0.1875	396.0000	0.7500
209939072	396860	0x01	0x01	0x01	0x4D	0x55	99.1875	0.1875	396.7500	0.7500
210335932	396860	0x01	0x01	0x01	0x4B	0x4F	99.3750	0.1875	397.5000	0.7500
211129653	132286	0x01	0x01	0x01	0x44	0x45	99.7500	0.0625	399.0000	0.2500
211261939	132287	0x01	0x01	0x01	0x46	0x49	99.8125	0.0625	399.2500	0.2500
211394226	132287	0x01	0x01	0x01	0x49	0x4F	99.8750	0.0625	399.5000	0.2500
211526513	132287	0x01	0x01	0x01	0x46	0x48	99.9375	0.0625	399.7500	0.2500
211658800	529147	0x01	0x01	0x01	0x50	0x58	100.0000	0.2500	400.0000	1.0000
212187947	264573	0x01	0x01	0x01	0x48	0x4C	100.2500	0.1250	401.0000	0.5000
212452520	396860	0x01	0x01	0x01	0x49	0x4E	100.3750	0.1875	401.5000	0.7500
212849380	132287	0x01	0x01	0x01	0x48	0x4B	100.5625	0.0625	402.2500	0.2500
212981667	132287	0x01	0x01	0x01	0x46	0x47	100.6250	0.0625	402.5000	0.2500
213246241	132286	0x01	0x01	0x01	0x44	0x44	100.7500	0.0625	403.0000	0.2500
213378527	132287	0x01	0x01	0x01	0x46	0x4A	100.8125	0.0625	403.2500	0.2500
213510814	132287	0x01	0x01	0x01	0x49	0x52	100.8750	0.0625	403.5000	0.2500
213643101	132287	0x01	0x01	0x01	0x46	0x49	100.9375	0.0625	403.7500	0.2500
213775388	529147	0x01	0x01	0x01	0x49	0x53	101.0000	0.2500	404.0000	1.0000
214304535	132286	0x01	0x01	0x01	0x4B	0x54	101.2500	0.0625	405.0000	0.2500
214569108	66143	0x01	0x01	0x01	0x47	0x4A	101.3750	0.0313	405.5000	0.1250
214635251	198431	0x01	0x01	0x01	0x48	0x4C	101.4063	0.0938	405.6250	0.3750
214833682	264573	0x01	0x01	0x01	0x46	0x48	101.5000	0.1250	406.0000	0.5000
215098255	264574	0x01	0x01	0x01	0x44	0x44	101.6250	0.1250	406.5000	0.5000
215627402	132287	0x01	0x01	0x01	0x44	0x48	101.8750	0.0625	407.5000	0.2500
215891976	529147	0x01	0x01	0x01	0x4B	0x54	102.0000	0.2500	408.0000	1.0000
216421123	529147	0x01	0x01	0x01	0x49	0x4F	102.2500	0.2500	409.0000	1.0000
217479417	132286	0x01	0x01	0x01	0x44	0x4A	102.7500	0.0625	411.0000	0.2500
217611703	132287	0x01	0x01	0x01	0x46	0x4C	102.8125	0.0625	411.2500	0.2500
217743990	132287	0x01	0x01	0x01	0x49	0x51	102.8750	0.0625	411.5000	0.2500
217876277	132287	0x01	0x01	0x01	0x46	0x4B	102.9375	0.0625	411.7500	0.2500
218008564	396860	0x01	0x01	0x01	0x4D	0x57	103.0000	0.1875	412.0000	0.7500
218405424	396860	0x01	0x01	0x01	0x4D	0x55	103.1875	0.1875	412.7500	0.7500
218802284	396860	0x01	0x01	0x01	0x4B	0x4F	103.3750	0.1875	413.5000	0.7500
219596005	132286	0x01	0x01	0x01	0x44	0x45	103.7500	0.0625	415.0000	0.2500
219728291	132287	0x01	0x01	0x01	0x46	0x49	103.8125	0.0625	415.2500	0.2500
219860578	132287	0x01	0x01	0x01	0x49	0x4F	103.8750	0.0625	415.5000	0.2500
219992865	132287	0x01	0x01	0x01	0x46	0x48	103.9375	0.0625	415.7500	0.2500
220125152	396860	0x01	0x01	0x01	0x4B	0x55	104.0000	0.1875	416.0000	0.7500
220522012	396860	0x01	0x01	0x01	0x4B	0x53	104.1875	0.1875	416.7500	0.7500
220918872	396860	0x01	0x01	0x01	0x49	0x4D	104.3750	0.1875	417.5000	0.7500
221315732	132287	0x01	0x01	0x01	0x48	0x4B	104.5625	0.0625	418.2500	0.2500
221448019	132287	0x01	0x01	0x01	0x46	0x47	104.6250	0.0625	418.5000	0.2500
221712593	132286	0x01	0x01	0x01	0x44	0x44	104.7500	0.0625	419.0000	0.2500
221844879	132287	0x01	0x01	0x01	0x46	0x4A	104.8125	0.0625	419.2500	0.2500
221977166	132287	0x01	0x01	0x01	0x49	0x52	104.8750	0.0625	419.5000	0.2500
222109453	132287	0x01	0x01	0x01	0x46	0x49	104.9375	0.0625	419.7500	0.2500
222241740	529147	0x01	0x01	0x01	0x49	0x53	105.0000	0.2500	420.0000	1.0000
222770887	132286	0x01	0x01	0x01	0x4B	0x54	105.2500	0.0625	421.0000	0.2500
223035460	66143	0x01	0x01	0x01	0x47	0x4A	105.3750	0.0313	421.5000	0.1250
223101603	198431	0x01	0x01	0x01	0x48	0x4C	105.4063	0.0938	421.6250	0.3750
223300034	264573	0x01	0x01	0x01	0x46	0x48	105.5000	0.1250	422.0000	0.5000
223564607	264574	0x01	0x01	0x01	0x44	0x44	105.6250	0.1250	422.5000	0.5000
224093754	132287	0x01	0x01	0x01	0x44	0x48	105.8750	0.0625	423.5000	0.2500
224358328	529147	0x01	0x01	0x01	0x4B	0x54	106.0000	0.2500	424.0000	1.0000
224887475	529147	0x01	0x01	0x01	0x49	0x4F	106.2500	0.2500	425.0000	1.0000
225945769	132286	0x01	0x01	0x01	0x44	0x4A	106.7500	0.0625	427.0000	0.2500
226078055	132287	0x01	0x01	0x01	0x46	0x4C	106.8125	0.0625	427.2500	0.2500
226210342	132287	0x01	0x01	0x01	0x49	0x51	106.8750	0.0625	427.5000	0.2500
226342629	132287	0x01	0x01	0x01	0x46	0x4B	106.9375	0.0625	427.7500	0.2500
